Link,Date,Title,Text
https://www.irishexaminer.com/farming/arid-10094863.html,2003-06-05 01:00:00,Cutbacks did not affect slaughtering or cattle supply,"Total cattle slaughtering so far this year was 6% higher than last year, and sheep slaughtering 48% higher than last year, despite reduced funding for temporary veterinary inspectors’ shifts in the factories.
Meat plant operators were allowed flexibility in the first and second quarters to enable them meet commercial commitments. But they must stay within a reduced annual allocation, and must plan their activities to maximise the efficient use of the resources available.
The cost of the meat inspection service is extremely prohibitive. “I want to have a root and branch examination of inspection with a view to reducing costs while maintaining our high animal health status and ensuring that we have the most rigorous food safety regime in place,” he said in reply to Fine Gael TDs Billy Timmins, Fergus O’Dowd, Tom Hayes and Gay Mitchell.
“Over the next few months, I hope to bring about a streamlining of the whole meat inspection service,” said the Minister.
According to IFA, meat factories used the 20% cut in the meat inspection budget earlier this year to pull back cattle prices. Pig farmers have warned they cannot tolerate any disruption caused by a similar cutback in pig factory inspections.
They fear that these problems will re-occur in the autumn, when annual funding for inspections is on course to run out."
https://www.irishexaminer.com/business/arid-10104252.html,2003-06-11 01:00:00,Food sector faces home strife but global ease,"It is, however, surprisingly positive about how well the publicly quoted sector has adopted to the major changes that continue to dictate how the global food market is evolving.
It says also that due to their relative small scale, the likes of Kerry, IAWS, Greencore, Donegal Creameries, Norish, Glanbia and Fyffes all look well positioned in the context of the evolving global food market.
It’s a view that should encourage those who have been strong advocates of the added value end of the market where margins tend to be better.
In his review of the sector, Liam Igoe of Goodbody Stockbrokers, reaches two basic conclusions.
For him the ultimate test of any strategy is the return on invested capital and the Irish publicly quoted companies have been best served in that regard when they ventured into high growth niche markets.
In the case of the Irish dairy sector the report concludes that a “federation style approach to each of the basic commodities may be more appropriate than full scale mergers”.
Indeed that viewpoint has been raised before. Jim Murphy, the last chief executive of Golden Vale, now owned by Kerry Group,
argued that the capital costs already in place were so significant that plant closures would come at a very high price and would be only marginally beneficial.
Where then does that leave the Prospectus report that argues for the merger of the processing capabilities of the top three dairy groups in order to cut costs and leave a bit more in profit terms for farmers and the dairy processors.
In his review Mr Igoe is forgiving of the mistakes of the past by Waterford and Avonmore, now known as Glanbia.
Glanbia is positioning itself better to exploit niche market segments in nutritional ingredients as well as fresh dairy products.
But it isn’t that long ago that the two companies combined were worth less than each individually when they were Waterford Plc and Avonmore Plc.
Indeed Greencore, which comes in for strong praise, has had an up and down few years before it got its act together through the acquisition of Hazlewood.
And Mr Igoe believes the group, is in the process of resuming sustainable earnings growth.
If return on investment is to be the guiding feature of the sector going forward the report suggests the Irish dairy sector ought to consider setting up a new company for each of the main commodity lines for butter, powders and cheese.
Over time each of the new companies would facilitate use of excess capacity during shoulder periods,
allow for greater use of the better plants while avoiding complex rationalisation issues.
And as Mr Igoe observes, it would also avoid “political” issues about which part would have to go in any shakeout.
Bearing in mind the difficulties faced in the rationalisation of the beef sector Mr Igoe’s suggestion sounds imminently sensible and deserves consideration.
But his overall view of the food sector is too benign.
His basic premise is that the industry has used niche markets to boost return on capital.
But in that context Kerry and IAWS have done this better than the rest.
His own study showing the two as the best earnings performers over a decade in the global food sector highlights what the Irish food sector can achieve.
It can be equally argued that the food industry in this country, including the beef end of the business, has promised a lot, but failed to deliver.
Both IAWS and Kerry have been highly focused in their niche markets but the sector has failed to produce one global brand despite the massive support from Brussels down through the years and the unstinting support for the farm sector from successive governments."
https://www.irishexaminer.com/farming/arid-10118564.html,2003-06-11 01:00:00,Half-hearted CAP reform won’t help developing countries,"This is the main reason given for the reform of EU agricultural policy. The other reasons tend to get less attention because they involve far-off countries and are voiced mainly by organisations that are perceived not to understand economics.
These organisations, such as the World Wildlife Fund and Oxfam, accuse national governments of working together under the aegis of the EU to dump goods on foreign markets.
Most citizens believe that since Europe got rid of the milk lakes and the beef mountains there is nothing to dump.
However, when you get a pan-European consumers group like BEUC, under the direction of Irish man Jim Murray, saying the Common Agriculture Policy is bad for consumers and ethically immoral, maybe its time to listen up.
He says the CAP is a complete failure About 70% of subsidies go to only 30% of farms.
It keeps food prices at an artificially high price which hurts the least well-off who spend more of their budget on food.
European taxpayers' money is used to destroy the economies of the world's poorer countries. The extra money we pay to subsidise sugar, milk, meat, butter and flour allows these European products to be exported and sold at below cost prices.
Local farmers in even the poorest countries cannot afford to compete.
""Every time an EU consumer buys a kilo of sugar he is forced to spend part of that money on dumping sugar on the world market. So every time we buy a kilo of sugar we are forced to pay for an unethical policy and we have no choice in the matter,""
Mr Murray said. Many of these countries could protect themselves through imposing import tariffs. But as part of the deal with the World Bank and the International Monetary Fund (of which the EU and the US are members) they have been forced to drop these tariffs.
The World Bank and the IMF advised the EU and the US to also drop their tariffs but since they are not dependent on loans from these organisations, they have been able to ignore the advice.
Over the next few days Agriculture Ministers from the EU countries will battle against changing the CAP. They will in the end agree to a few minor adjustments.
But it won't improve the prospects of 70% of the EU's farmers, or the millions of farmers in the world's poorest countries."
https://www.irishexaminer.com/farming/arid-10066090.html,2003-06-12 01:00:00,Wilting under the pressure of non-EU imports,"As Irish farmers look over their shoulders at the increasing amounts of South American beef selling here, Continental poultry producers are wilting under the pressure of non-EU imports.
Coping with such pressures will be one of the main topics of the Space 2003 agri-food show in Rennes, France, September 16 to 19.
Organisers of the show say poultry breeding, especially for meat, is facing an unprecedented crisis.
Markets have been heavily destabilised, notably due to massive importing from countries like Brazil and Thailand (more than 800,000 tonnes of meat imported).
Production costs for breeding chickens in Brazil are 38% lower than in France and 15% lower than in the US.
EU producers are not only losing their home markets to the low cost competitors; they are also losing previously lucrative non-EU sales.
In France, poultry producers are giving up the struggle, exiting the industry in unexpectedly high numbers.
The Netherlands have their own special problems, losing one quarter of their poultry in the recent bird flu plague.
Imports from South America are also playing a big role in EU pig farming. Brazil’s pigmeat exports increased by 80% in 2002, boosted by production costs at least 25% lower than European costs.
The Brazilians have squeezed Denmark and France out of the Russian market.
Meanwhile, low consumption levels have also hit EU pigmeat markets, now paying a disastrous €0.22 per kg less than cost price, according to the Space 2003 organisers. The show will also aim to advise dairy farmers on how to battle through Europe’s 18 months market slump.
Although disease worries and the agri-food slump have led some companies to back out of the September event, more than 1,600 exhibitors had already confirmed their participation by early May.
This livestock exhibition will feature nearly 650 animals."
https://www.irishexaminer.com/farming/arid-10107768.html,2003-06-13 01:00:00,Improved trade for stores,"Prices for the heavy punched out bullocks have continued to ease back a little while still making very good prices and store heifers are also a very good trade with improved prices reported from some centres.
Given that the indicators for the autumn trade for beef is not exciting with larger supplies and difficult marketing conditions looming, the demand for the quality forward store bullocks does not show any weakening in farmer confidence.
It is becoming difficult to see how many of these costly stores will leave any return with the prospect of an autumn beef price 76p-78p/lb. Given that there is an expected 140,000 finished animals in the system this year resulting from the very low live exports of 2001 and the latest figures from the UK showing that at best import requirements will be on par with 2002.
There was a flying trade for the quality store bullocks at Kilkenny Mart yesterday with a entry of 510 head for the sale. Single punched bullocks in the 500-600 kg range sold for €260 - €365 over E/kg and a top price of €384 over was paid for single punched in the 400-500 kg range compared to a top of €330 over last week.
Three 486 kg Charolais sold for €870, two 428kg Limousin made €795, three 418kg Charolais fetched €770 and three 4467 Charolais sold for €785 with improved prices all round being paid for these type of cattle. Beef heifer made up to €266 over and stores sold for up to €203 over E/kg.
There was a similarly strong trade for the heavy single punched bullocks at Bandon Mart. The best of the heavy single punched bullocks sold for up to €385 over E/kg last week they topped at €320."
https://www.irishexaminer.com/farming/arid-10126088.html,2003-06-19 01:00:00,CAP proposals condemned by IFA,"Dairy Committee chairman Michael Murphy urged Minister Joe Walsh to reject out of hand the EU Commission's price cut strategy.
Proposals for a 32% cut in butter prices and a 16% cut in skim milk powder prices will result in a 25% milk price cut, he said.
Mr Murphy said that, even allowing for the partial compensation provided, almost half of this price cut will translate directly into a net income loss for dairy farmers.
The proposal to abolish the target price is a clear attempt by the Commission to abandon dairy farmers to the vagaries of world market prices.
He said Mr Walsh must call a halt to this outrageous proposal and make defending dairy farmers' incomes a make-or-break issue.
As the crucial talks continued, Macra na Feirme president Thomas Honner said the latest compromise paper is particularly bad news for dairy farmers.
Price cuts of 8% per annum for the next four years on the dairy side are totally unacceptable and should be rejected by the minister.
Mr Honner said the proposal to allow member states flexibility on decoupling in the beef sector was a significant , but he was concerned it would lead to an effective re-nationalisation of CAP.
ICSA president John Deegan urged Mr Walsh to accept the 100% decoupling option in the compromise paper.
The alternative option, allowing member states to retain 30% of payments linked to production, is complicated, unnecessary and bureaucratic.
ICMSA president Pat O'Rourke said the compromise proposals must be rejected totally Farm incomes and future development of the food sector face unprecedented risk and challenge.
Mr O'Rourke claimed the proposals would lead to combined losses for farmers of over €1.7 billion by 2012.
Fine Gael agriculture spokesperson Billy Timmins said Mr Walsh must hold the Agenda 2000 position on dairying, where Dr Fischler's proposals would result in a dramatic drop in incomes."
https://www.irishexaminer.com/farming/arid-10088236.html,2003-06-26 01:00:00,Further slide in lamb prices,"The export plants reduced their quoted prices by up to 11 cent/kg (4p/lb) yesterday dropping prices to their lowest this year for the new season lamb with base prices ranging 375-364 cent/kg (134p-130p/lb).
Strong supplies of lamb from Britain at low prices and poor demand from consumers in France remains the underlying cause of the continued slide in prices, the future of which remains uncertain on the export market.
There is a strong home trade for lamb, which is taking a sizeable volume of supplies and underpinning prices to producers. The slight improvement in prices on Tuesday appeared to have brought a few more lambs to the factories, but producers are finding it hard to accept a drop of over 50 cent/kg in two weeks.
The trade for lambs steadied a bit yesterday with prices at Cahir Mart improved on last week. Butchers lambs sold from €30 to €36 over €/kg.
Beef prices at the factories dropped by 0.5p/lb to 1p/lb on average over last week, according to the pay sheet returns. The average paid for R3 bullocks was 87.6p/lb within a range of prices from 90.7p/lb (paid by Carrigans of Donegal) to the lowest factory average of 86.4p/lb. Average prices were slightly higher at AIBP factories at Bandon and Waterford, slightly improved at Dawn’s Waterford factory and slightly lower at the Dawn Midleton plant.
The average price for R3 heifers was just ahead of the bullocks at 88p/lb. The highest factory average of 93.3p/lb was paid by AIBP, Waterford.
Martin Ryan"
https://www.irishexaminer.com/farming/arid-10071419.html,2003-06-27 01:00:00,‘Decoupling will allow us farm sensibly’,"Margaret, from Kanturk in Co Cork, who has been farming for as long as she can remember, said she will now aim to supply what the markets need, not what the subsidies encouraged her to.
An executive member of the Irish Cattle and Sheep Farmers Association (ICSA), which supports full decoupling of production from subsidies, she runs a 110-acre beef farm plus a pig enterprise in Drumcummer with her husband Dermot. She said the concept of full decoupling is a good one and should positively affect Ireland’s agricultural markets, especially for beef farmers, without causing too many production and income hiccups.
It will also reduce the volume of paperwork, a prospect welcomed by Margaret as she says fine tuning the figures takes up precious time and energy.
She firmly rejected suggestions that cutting the link between production and farm support payments will result in farmers abandoning their land and ceasing to farm.
“Full decoupling will give us back that ability to farm sensibly and allow us freedom to increase or decrease our cattle herds as we choose,” she said.
“As the system was up to now, the factories, with one press of a button, were able to anticipate livestock numbers coming on stream for sale and alter prices to suit.
“But now the reality will be that any farmer will be able to go out and buy or sell without being locked into a timeframe of constraints.”
Margaret said many family members and friends are dairy farmers and she sympathised with them on the bad deal they got. Margaret, a mother of four, said she has always loved farming.
“I love the outdoors. I love the activity involved in farming. I just couldn’t imagine doing anything else,” she said, hoping that yesterday’s deal will now make that task more rewarding."
https://www.irishexaminer.com/world/arid-10126010.html,2003-06-27 01:00:00,EU threw away €197m of Irish farmers’ butter in 2002,"Irish agriculture is facing its biggest upheaval in decades with thousands of jobs in production and processing on the line. Figures released yesterday reveal a shocking level of waste in the EU with Irish farmers contributing hugely to waste butter and milk.
For example, last year Irish farmers produced 103 million lbs of butter for intervention to be added to the butter mountain. Based on the €1.90 Tescos charge for a pound of Kerrygold butter, Irish farmers alone produced €197m worth of wasted butter last year.
Last year Irish farmers produced 50,000 tonnes of skimmed milk powder for intervention i.e. not for sale. That's €50m worth of waste milk based on the world market price of €1,000 per tonne.
For producing butter and milk which would never be consumed by the market, Irish farmers were paid €1.5bn in subsidies and direct payments.
The CAP reforms announced yesterday are aimed at ending this monumental waste across the EU. Up to now farmers got more money if they had more stock, irrespective of whether they could sell the stock or not, which led to butter mountains and milk lakes.
From now on they will be expected to produce for the market, producing only the quantity and quality consumers are willing to buy.
From 2005 farmers will receive a cheque in the post once a year to replace most of the existing premia.
Dairy farmers and the dairy industry accused Mr Walsh of selling them out and said the deal was a disaster for them. Some predicted losses of upto 40% in income. However, Donie Cashman of the creamery suppliers' group, ICOS accepting the reforms said: ""This is the reality.""
Beef farmers were less pessimistic but the attractiveness of getting a cheque in the post once a year for giving up their stock and doing nothing could leave meat factories short of animals to process.
A recent study carried out for the minister predicted a 16% fall in production which is considered to be a conservative figure.
The deal reached early yesterday morning following three weeks of on-off talks and a grinding all-night negotiating session is the most radical overhaul yet of the 45-year-old CAP.
Countries will have a choice of how they operate the scheme and in some instances will continue to receive partial subsidies. Mr Walsh will decide with the farming organisations over the next few weeks what option they will take in breaking the link between payments and production.
Farmers will have to abide by a list of requirements such as respect for the environment, food safety, animal and plant health and animal welfare standards.
There will be a reduction in direct payments for bigger farms and the money will be used to finance a new rural development policy in an effort to keep people in rural areas.
The Irish dairy industry has relied heavily on the EU buying their butter and storing it in intervention. That will be phased out by 2008 and there will be a 25% cut in the intervention price.
""Dairy farmers have five years to get closer to the market"", said Mr Walsh who succeeded in increasing the amount of butter that will be taken into intervention in the meantime.
Mr Fischler asked about the effects on the Irish dairy sector said: ""They have to realise there are other dairy products for their milk besides butter.""
Fianna Fáil TD, and former Junior Agriculture Minister Ned O'Keeffe said he was very concerned at the cuts and warned of future job losses in the dairy heartlands of Munster.
""It was the worst deal ever concluded for the dairy industry. There's no future for the smaller producers who have experienced significant milk price cuts since 2001,"" he said.
Fine Gael spokesperson Billy Timmins, TD, said Joe Walsh had accepted a bad deal and he must now account for his decision."
https://www.irishexaminer.com/farming/arid-10104094.html,2003-06-27 01:00:00,‘Half of county’s cattle to lose out under deal’,"John O’Leary, who farms 70 acres at Ballyhar, seven miles from Killarney, and another 130 rented acres, said this loss, together with the projected losses in the dairy sector, could rob Kerry farming of up to €24 million annually.
“The problem for Kerry farmers arises due to the pattern of farming where traditionally, calves and weanlings were produced and sold on to farmers for finishing in the eastern part of the country.
“Of the 75,000 male calves born annually in Kerry only 41,000 are retained and a direct premium paid on these cattle goes to Kerry farmers. Under decoupling, this payment will continue to be paid to Kerry farmers. However, the 34,000 young cattle sold off Kerry farms on which no premium is drawn down are causing a major problem. “Up to now these animals obtained a higher price in the market place to take account of future premium rights which will be paid to the farmer purchasing these animals.
“Under decoupling, this extra payment in the market place will no longer apply and the value of these animals will fall by at least 200 a head. This will cost Kerry farmers €7 million annually with a combined loss in beef and dairying for Kerry estimated at €24 million,” he said.
Mr O’Leary, chairman of the ICMSA beef and cattle committee, said many farmers in Cork, Limerick, Clare and along the west coast would suffer serious losses.
“You can’t be happy coming back to farmers with a worse deal than what they had,” he said."
https://www.irishexaminer.com/farming/arid-10104094.html,2003-06-27 01:00:00,‘Half of county’s cattle to lose out under deal’,"John O’Leary, who farms 70 acres at Ballyhar, seven miles from Killarney, and another 130 rented acres, said this loss, together with the projected losses in the dairy sector, could rob Kerry farming of up to €24 million annually.
“The problem for Kerry farmers arises due to the pattern of farming where traditionally, calves and weanlings were produced and sold on to farmers for finishing in the eastern part of the country.
“Of the 75,000 male calves born annually in Kerry only 41,000 are retained and a direct premium paid on these cattle goes to Kerry farmers. Under decoupling, this payment will continue to be paid to Kerry farmers. However, the 34,000 young cattle sold off Kerry farms on which no premium is drawn down are causing a major problem. “Up to now these animals obtained a higher price in the market place to take account of future premium rights which will be paid to the farmer purchasing these animals.
“Under decoupling, this extra payment in the market place will no longer apply and the value of these animals will fall by at least 200 a head. This will cost Kerry farmers €7 million annually with a combined loss in beef and dairying for Kerry estimated at €24 million,” he said.
Mr O’Leary, chairman of the ICMSA beef and cattle committee, said many farmers in Cork, Limerick, Clare and along the west coast would suffer serious losses.
“You can’t be happy coming back to farmers with a worse deal than what they had,” he said."
https://www.irishexaminer.com/farming/arid-10106593.html,2003-06-30 01:00:00,Doughty Dillon keeps delivering,"But the current leader, John Dillon, now coming towards the end of his first two-year term in office, took to the task like a duck to water and with a lot more energy.
The first Limerick man elected to the post, he has a style that combines a reputation for being a tough and tenacious negotiator, with a tendency for public protest when all else fails.
A non-drinker and former cross country runner, he was elected on the catchy slogan of ""Dillon delivers"" and with pledges to tackle falling farm incomes, growing bureaucracy, increasing costs, environmental and other issues.
He speaks in earthy but occasionally hesitant tones, is respected as a decent man who has been known to travel the length of the country to visit friends in hospital, and is close to his people and their problems.
Dillon's supporters are fiercely loyal to him and point to his first term successes in difficult times, but his critics say he can be impulsive, could show more vision and is sometimes reluctant to compromise. All agree, however, that he is totally committed, direct and without pretence and will never call a spade an agricultural implement.
Last year, he led action against beef processors that initially halted a slide in cattle prices, and then secured an increase worth over 50 per head. Another threatened price drop was prevented with staggered protests outside plants over a period of five weeks.
He also led a lobbying campaign on milk price in Ireland and Brussels. Seven EU increases in skim powder aid and three in casein aid followed talks involving Minister Joe Walsh, EU Farm Commissioner Franz Fischler and the dairy industry.
Less successful was his effort to secure aid for fruit and vegetable growers who suffered serious losses and higher costs due to the wet weather. But changes in Farm Assist helped low-income farmers who were under pressure Dillon said a sheep identification system imposed by the Minister was impractical, unfair and not needed. IFA members returned some 2,000 registers.
""We got some positive results. Reconciliation is being sorted out and we are negotiating to see if we can get a more practical and more simplified system than is there at the moment.""
A grain industry meeting discussing prices was controversially gate-crashed in Dublin by the IFA ""I rushed in myself. I had 300 farmers with me. Eventually, after a period, we got the best possible price for grain, which was in Dairygold.""
Dillon recalled that the IFA made a submission to the Government last year on the farm income crisis in general, met 100 TDs in Dublin and had discussions with the Taoiseach and his Agriculture and Finance Ministers.
""Nothing happened and we went into the social partnership talks. But when the book of estimates was published, it contained cuts, cuts and more cuts, a doubling of disease levies and other changes. The budget later confirmed these proposals.""
Dillon believed it was time for stronger action if he could get the members to back him. The seeds of a week-long countrywide tractorcade protest were sown. But it was a high-risk strategy.
""We knew at that stage the Government or the public did not recognise or understand that we had an income problem. The tractorcade was a problem for me as well.
""Most of the people of Ireland and most of my own very close allies did not want to go with it. ""Eventually, after about three weeks saying we had to go with something, as there was no alternative, the tractorcade got the go ahead,"" he said.
Starting off in the cold sleet on January 6 in Bantry, farmers on tractors moved on Dublin from various parts of the country over the course of a week. They were headed for a rally outside Government Buildings in Merrion Street. Public support increased and so did the spirits of the farmers.
Dillon recalled: ""During all that week Minister Walsh was in denial, saying our income was 45,000 while we knew it was 15,000.
""Teagasc came out and confirmed our income the previous year was 15,800. That clearly showed Minister Walsh was wrong.
""When he found himself in trouble he said 'come into the social partnership process and we will try and deal with your concerns'.
""We went back into partnership but after three weeks of discussions, we had not got one cent for Irish agriculture or Irish farmers.
""At the same time there was 2 billion for the public sector and others. We were effectively pushed out of partnership.""
Dillon said himself and IFA general secretary Michael Berkery, in particular, worked extremely hard behind the scenes with as many officials and ministers as they could.
""We eventually came up with an agreement that went from a position of zero to one that was worth 250 million per year to farmers.
""We also have the strongest possible commitment from the Government that the disease levies, which were doubled in the last budget, will be brought back to what they were in the next budget.""
However, the partnership outcome was hotly debated within the IFA with some claims that Dillon did not secure enough for farmers. He accepts it was not a good deal but insists it was the best possible one in the prevailing economic circumstances.
He said: ""Dillon has delivered and is going to deliver more. I believe I have 95% of the support of the farming community, particularly the members of IFA.""
Recently elected vice-president of COPA, the committee of agriculture organisations in the EU, he loves the challenge of leading the IFA and said he will be seeking a second two-year term in office next November.
John Dillon, who has called a national council meeting in Dublin today to discuss the CAP reforms, believes he is the best person to lead the 85,000 member IFA for another two years.
But should anyone be thinking of challenging him for the post, he has friendly but typically blunt advice ""don't waste your time."""
https://www.irishexaminer.com/farming/arid-10085582.html,2003-07-02 01:00:00,Chief sees Dairygold ‘sleeping giant’,"He was outlining his vision for a new and stronger Dairygold and giving an insight into his strategy to restore it to long-term profitability.
Addressing more than 1,400 shareholders at the co-op’s annual general meeting at Cork Racecourse, Mallow, he said Dairygold has an excellent supply base.
It has a large milk pool, strong consumer brands in the Irish market and an emerging presence in the larger British market.
The co-op has a significant pigmeat business, an established beef business and a substantial agri-trading business, which has served it well over the years.
Mr Henchy said the question then is why, with this diversity of business, did Dairygold report losses for 2002?
It had done so for a number of reasons, all of which will be addressed decisively in the near and medium term as a matter of priority, he said.
He said dairy market returns fell dramatically by more than were reflected in the fall in milk prices last year.
Continuing downward pressure on market returns, ongoing reduction in EU supports and the impact of currency exchange against the dollar and sterling, pose a substantial ongoing problem for the dairy industry in
Ireland and for farmers.
These outside-our-control factors, and downward price pressure from New Zealand’s dairy industry, has contributed to a significant fall in the returns achievable.
“The challenge facing the Irish dairy sector is reflected in the reality that at one point last year the price that the international marketplace returned for 1kg of cheddar cheese produced in Ireland, was lower than the cost of the Irish milk required to produce it,” he said.
Mr Henchy said Dairygold can do little to change market returns but it is committed to using its financial strength and asset base, its processing capability and its determination to build a new and stronger Dairygold.
“We will build a strong business capable of sustaining profitable dairy processing in Ireland while maximising sustainable returns to farmers from milk production.
“Going forward to re-build the business into a highly efficient major food business, hard decisions will have to be taken and implemented to put Dairygold on a strong footing to meet the challenges that now face Irish farming.
“This will involve reducing costs, improving performance and processing and selling dairy and consumer foods products in the most efficient and profitable way possible,” he said."
https://www.irishexaminer.com/farming/arid-10085582.html,2003-07-02 01:00:00,Chief sees Dairygold ‘sleeping giant’,"He was outlining his vision for a new and stronger Dairygold and giving an insight into his strategy to restore it to long-term profitability.
Addressing more than 1,400 shareholders at the co-op’s annual general meeting at Cork Racecourse, Mallow, he said Dairygold has an excellent supply base.
It has a large milk pool, strong consumer brands in the Irish market and an emerging presence in the larger British market.
The co-op has a significant pigmeat business, an established beef business and a substantial agri-trading business, which has served it well over the years.
Mr Henchy said the question then is why, with this diversity of business, did Dairygold report losses for 2002?
It had done so for a number of reasons, all of which will be addressed decisively in the near and medium term as a matter of priority, he said.
He said dairy market returns fell dramatically by more than were reflected in the fall in milk prices last year.
Continuing downward pressure on market returns, ongoing reduction in EU supports and the impact of currency exchange against the dollar and sterling, pose a substantial ongoing problem for the dairy industry in
Ireland and for farmers.
These outside-our-control factors, and downward price pressure from New Zealand’s dairy industry, has contributed to a significant fall in the returns achievable.
“The challenge facing the Irish dairy sector is reflected in the reality that at one point last year the price that the international marketplace returned for 1kg of cheddar cheese produced in Ireland, was lower than the cost of the Irish milk required to produce it,” he said.
Mr Henchy said Dairygold can do little to change market returns but it is committed to using its financial strength and asset base, its processing capability and its determination to build a new and stronger Dairygold.
“We will build a strong business capable of sustaining profitable dairy processing in Ireland while maximising sustainable returns to farmers from milk production.
“Going forward to re-build the business into a highly efficient major food business, hard decisions will have to be taken and implemented to put Dairygold on a strong footing to meet the challenges that now face Irish farming.
“This will involve reducing costs, improving performance and processing and selling dairy and consumer foods products in the most efficient and profitable way possible,” he said."
https://www.irishexaminer.com/world/arid-10085518.html,2003-07-07 01:00:00,"IAWS set to deliver 17-18% earnings per share growth, says analyst","Merrion Stockbrokers’ Niamh Brodie said IAWS was trading on 12-times forward earnings despite its strong growth rate and attractive reinvestment opportunities Ms Brodie rates the shares a buy and has a price target of €7.40 on the company.
IAWS’ north American interests are set to drive the growth story in the shares.
The joint venture with the Tim Hortons chain is set to contribute to profits for the second half of the financial year to the end of July. IAWS is now supplying around 1,600 branches of the chain.
The company’s Cuisine and Pierre brands continue to grow revenue at 10% in Ireland and at 10-20% rate in Britain, Ms Brodie said in a research note.
British brand Delice is growing at 10%. Although the London market has slowed down considerably, the company continues to do well through expansion into regional areas of Britain.
The company is currently fully integrating CdF, Pierres and Delice, combining purchasing, distribution, and telesales divisions. Costs and benefits will not be felt until next year.
Merrion will take $1m or 1.5% of EPS off the model to reflect this delay in the expansion of Cuisine’s margin.
However, this will have benefits for future margin expansion. Roma continues to perform well for the traditional food operation and will be ahead of last year.
Ms Brodie said IAWS management did not regard CAP reform as a material threat to the long-term profitability of its agribusiness operations.
“The key to Ireland maintaining output is the quota for milk and beef within the country.
If smaller producers go out of business, the quota will be recycled back to larger producers, so there will still be a similar level of dairy output and a similar animal population for IAWS products.
“In addition, larger farms and lower dairy prices will drive more intensive farming (using more fertiliser and feed).
""Consequently, the company is happy that while this business is mature, it will continue to produce a steady contribution for the group over the long term,” she says."
https://www.irishexaminer.com/farming/arid-10094301.html,2003-07-10 01:00:00,Beef heifer prices remain strong,"Factory pay-sheet returns showed the average for R3 heifers was improved by up to 1p/lb, but the average for O3 grade was slightly less than the previous week. Prices for R3 bullocks was weaker by 0.5p/lb on average with the average for O3 bullocks back by upto 1p/lb.
The larger processing groups are a good barometer of the trade and all three paid lower average prices last week for R3 bullocks. Dawn plants were down an average of 1p/lb, with AIBP and Kepak Group both paying around 0.5p/lb less than the previous week.
Nevertheless the average for R3 bullocks at 242 c/kg (86.6p/lb) was just ahead of the quoted prices for the week at most factories.
Carrigans of Donegal Meats led with an average of 255c/kg (991p/lb). Seven factories Newgrange Meats; Slaney Meats; AIBP; Clones; Liffey Meats; Exel; Jennings and Bergins all paid 244-245c/kg (87.1p-87.6p/lb).
The average price for O3 grade bullocks was a shade under 83p/lb.
The mean for R3 heifers was 245c/kg (87.5p/lb) against a top price of under 91p/lb at Carrigans and 89p/lb or better average paid by Kepak, Clonee and Watergrasshill; At AIBP Clones and Waterford, Liffey Meats and Meadow Meats the average for O3 was 82p/lb.
Bergins Moyvalley Meats in Co Kildare dominated on prices for cull cows paying a strong 73.4p/lb average for R4L and averaging 69.8p/lb for O5.
Fair Oak at Clonmel paid the highest average for P grade at an average of 68p/lb for P+4H."
